t_s,v_measured_V,is_A,i_A,q_C,v_fitted_V,residual_V
1457,3.74301485876634,0.365698514123366,0.74,1078.18000000001,3.74301485876632,-2.04281036531029e-14
1458,3.74281326456986,0.365718673543014,0.74,1078.92000000001,3.74281326456986,2.66453525910038e-15
1459,3.74261166903932,0.365738833096068,0.74,1079.66000000001,3.74261166903931,-8.43769498715119e-15
1460,3.7424100721621,0.36575899278379,0.74,1080.40000000001,3.74241007216208,-1.99840144432528e-14
1461,3.7422084739255,0.36577915260745,0.74,1081.14000000001,3.7422084739255,4.44089209850063e-16
1462,3.74200687431681,0.365799312568319,0.74,1081.88000000001,3.74200687431681,0
1463,3.74180527332319,0.365819472667681,0.74,1082.62000000001,3.74180527332317,-2.08721928629529e-14
1464,3.74160367093162,0.365839632906838,0.74,1083.36000000001,3.74160367093165,2.26485497023532e-14
1465,3.7414020671292,0.36585979328708,0.74,1084.10000000001,3.74140206712921,1.15463194561016e-14
1466,3.74120046190274,0.365879953809726,0.74,1084.84000000001,3.74120046190276,2.30926389122033e-14
1467,3.74099885523907,0.365900114476093,0.74,1085.58000000001,3.74099885523909,1.50990331349021e-14
1468,3.7407972471249,0.36592027528751,0.74,1086.32000000001,3.7407972471249,-5.77315972805081e-15
1469,3.74059563754685,0.365940436245315,0.74,1087.06000000001,3.74059563754681,-3.59712259978551e-14
1470,3.74039402649132,0.365960597350868,0.74,1087.80000000001,3.74039402649135,3.19744231092045e-14
1471,3.74019241394492,0.365980758605507,0.74,1088.54000000001,3.74019241394494,1.28785870856518e-14
1472,3.73999079989389,0.366000920010611,0.74,1089.28000000001,3.73999079989391,2.48689957516035e-14
1473,3.73978918432451,0.366021081567549,0.74,1090.02000000001,3.73978918432451,6.66133814775094e-15
1474,3.73958756722288,0.366041243277712,0.74,1090.76000000001,3.73958756722288,-1.77635683940025e-15
1475,3.73938594857509,0.366061405142491,0.74,1091.50000000001,3.73938594857506,-2.8421709430404e-14
1476,3.73918432836703,0.366081567163297,0.74,1092.24000000001,3.739184328367,-3.01980662698043e-14
1477,3.73898270658455,0.366101729341545,0.74,1092.98000000001,3.73898270658455,-2.66453525910038e-15
1478,3.73878108321344,0.366121891678656,0.74,1093.72000000001,3.73878108321345,1.24344978758018e-14
1479,3.73857945823937,0.366142054176063,0.74,1094.46000000001,3.73857945823936,-1.24344978758018e-14
1480,3.73837783164782,0.366162216835218,0.74,1095.20000000001,3.73837783164782,-8.88178419700125e-15
1481,3.73817620342427,0.366182379657573,0.74,1095.94000000001,3.73817620342427,-7.99360577730113e-15
1482,3.73797457355406,0.366202542644594,0.74,1096.68000000001,3.73797457355405,-4.44089209850063e-15
1483,3.73777294202239,0.366222705797761,0.74,1097.42000000001,3.73777294202241,1.68753899743024e-14
1484,3.73757130881444,0.366242869118556,0.74,1098.16000000001,3.73757130881446,2.26485497023532e-14
1485,3.73736967391525,0.366263032608475,0.74,1098.90000000001,3.73736967391524,-1.15463194561016e-14
1486,3.73716803730966,0.366283196269034,0.74,1099.64000000001,3.73716803730967,7.99360577730113e-15
1487,3.73696639898253,0.366303360101747,0.74,1100.38000000001,3.73696639898254,1.06581410364015e-14
1488,3.73676475891858,0.366323524108142,0.74,1101.12000000001,3.73676475891857,-1.11022302462516e-14
1489,3.73656311710232,0.366343688289768,0.74,1101.86000000001,3.73656311710234,2.22044604925031e-14
1490,3.73636147351834,0.366363852648166,0.74,1102.60000000001,3.73636147351834,-5.32907051820075e-15
1491,3.73615982815093,0.366384017184907,0.74,1103.34000000001,3.73615982815092,-8.43769498715119e-15
1492,3.73595818098437,0.366404181901563,0.74,1104.08000000001,3.73595818098435,-1.55431223447522e-14
1493,3.7357565320028,0.36642434679972,0.74,1104.82000000001,3.73575653200277,-2.62012633811537e-14
1494,3.73555488119021,0.366444511880979,0.74,1105.56000000001,3.7355548811902,-1.33226762955019e-14
1495,3.73535322853056,0.366464677146944,0.74,1106.30000000001,3.73535322853055,-9.32587340685131e-15
1496,3.7351515740076,0.36648484259924,0.74,1107.04000000001,3.73515157400761,1.02140518265514e-14
1497,3.73494991760509,0.366505008239491,0.74,1107.78000000001,3.73494991760507,-2.44249065417534e-14
1498,3.73474825930649,0.366525174069351,0.74,1108.52000000001,3.73474825930647,-1.46549439250521e-14
1499,3.73454659909524,0.366545340090476,0.74,1109.26000000001,3.73454659909526,1.73194791841524e-14
1500,3.73434493695476,0.366565506304524,0.74,1110.00000000001,3.73434493695474,-1.4210854715202e-14
1501,3.73414327286812,0.366585672713188,0.74,1110.74000000001,3.73414327286812,-5.77315972805081e-15
1502,3.73394160681846,0.366605839318154,0.74,1111.48000000001,3.73394160681846,-4.44089209850063e-15
1503,3.73373993878869,0.366626006121131,0.74,1112.22000000001,3.73373993878871,1.82076576038526e-14
1504,3.73353826876172,0.366646173123828,0.74,1112.96000000001,3.73353826876168,-3.59712259978551e-14
1505,3.73333659672008,0.366666340327992,0.74,1113.70000000001,3.73333659672009,7.105427357601e-15
1506,3.73313492264649,0.366686507735351,0.74,1114.44000000001,3.73313492264648,-6.21724893790088e-15
1507,3.73293324652332,0.366706675347668,0.74,1115.18000000001,3.7329332465233,-1.33226762955019e-14
1508,3.73273156833284,0.366726843166716,0.74,1115.92000000001,3.73273156833287,2.8421709430404e-14
1509,3.73252988805737,0.366747011194263,0.74,1116.66000000001,3.73252988805735,-2.39808173319034e-14
1510,3.73232820567881,0.366767179432119,0.74,1117.40000000001,3.73232820567879,-1.95399252334028e-14
1511,3.73212652117914,0.366787347882086,0.74,1118.14000000001,3.73212652117912,-2.39808173319034e-14
1512,3.73192483454008,0.366807516545992,0.74,1118.88000000001,3.7319248345401,1.68753899743024e-14
1513,3.73172314574336,0.366827685425664,0.74,1119.62000000001,3.73172314574338,2.1316282072803e-14
1514,3.73152145477047,0.366847854522953,0.74,1120.36000000001,3.73152145477047,1.33226762955019e-15
1515,3.73131976160275,0.366868023839725,0.74,1121.10000000001,3.73131976160275,8.88178419700125e-16
1516,3.73111806622143,0.366888193377857,0.74,1121.84000000001,3.73111806622143,7.99360577730113e-15
1517,3.73091636860764,0.366908363139236,0.74,1122.58000000001,3.73091636860763,-1.15463194561016e-14
1518,3.73071466874225,0.366928533125775,0.74,1123.32000000001,3.73071466874227,1.99840144432528e-14
1519,3.73051296660617,0.366948703339383,0.74,1124.06000000001,3.73051296660618,1.06581410364015e-14
1520,3.73031126218004,0.366968873781996,0.74,1124.80000000001,3.73031126218002,-1.95399252334028e-14
1521,3.7301095554443,0.36698904445557,0.74,1125.54000000001,3.7301095554443,3.5527136788005e-15
1522,3.7299078463794,0.36700921536206,0.74,1126.28000000001,3.72990784637941,9.76996261670138e-15
1523,3.7297061349656,0.36702938650344,0.74,1127.02000000001,3.72970613496557,-2.1316282072803e-14
1524,3.72950442118287,0.367049557881713,0.74,1127.76000000001,3.72950442118287,-1.33226762955019e-15
1525,3.72930270501124,0.367069729498876,0.74,1128.50000000001,3.72930270501121,-2.26485497023532e-14
1526,3.72910098643041,0.367089901356959,0.74,1129.24000000001,3.7291009864304,-1.11022302462516e-14
1527,3.72889926542004,0.367110073457996,0.74,1129.98000000001,3.72889926542005,7.99360577730113e-15
1528,3.72869754195963,0.367130245804037,0.74,1130.72000000001,3.72869754195963,-8.88178419700125e-16
1529,3.72849581602847,0.367150418397153,0.74,1131.46000000001,3.72849581602847,4.44089209850063e-16
1530,3.72829408760569,0.367170591239431,0.74,1132.20000000001,3.72829408760573,3.5527136788005e-14
1531,3.7280923566704,0.36719076433296,0.74,1132.94000000001,3.7280923566704,-1.77635683940025e-15
1532,3.72789062320135,0.367210937679865,0.74,1133.68000000001,3.72789062320134,-5.32907051820075e-15
1533,3.72768888717724,0.367231111282276,0.74,1134.42000000001,3.72768888717723,-3.10862446895044e-15
1534,3.72748714857659,0.367251285142341,0.74,1135.16000000001,3.7274871485766,1.86517468137026e-14
1535,3.72728540737782,0.367271459262218,0.74,1135.90000000001,3.72728540737781,-7.99360577730113e-15
1536,3.72708366355906,0.367291633644094,0.74,1136.64000000001,3.72708366355906,4.44089209850063e-16
1537,3.72688191709838,0.367311808290162,0.74,1137.38000000001,3.72688191709837,-1.06581410364015e-14
1538,3.72668016797363,0.367331983202637,0.74,1138.12000000001,3.72668016797362,-7.105427357601e-15
1539,3.72647841616251,0.367352158383749,0.74,1138.86000000001,3.7264784161625,-8.43769498715119e-15
1540,3.72627666164252,0.367372333835748,0.74,1139.60000000001,3.72627666164254,2.26485497023532e-14
1541,3.72607490439111,0.367392509560889,0.74,1140.34000000001,3.72607490439109,-1.86517468137026e-14
1542,3.72587314438536,0.367412685561464,0.74,1141.08000000001,3.72587314438535,-1.06581410364015e-14
1543,3.7256713816023,0.36743286183977,0.74,1141.82000000001,3.72567138160232,2.04281036531029e-14
1544,3.72546961601881,0.367453038398119,0.74,1142.56000000001,3.72546961601883,1.82076576038526e-14
1545,3.72526784761155,0.367473215238845,0.74,1143.30000000001,3.72526784761155,1.77635683940025e-15
1546,3.72506607635694,0.367493392364306,0.74,1144.04000000001,3.72506607635695,1.50990331349021e-14
1547,3.72486430223137,0.367513569776863,0.74,1144.78000000001,3.72486430223134,-2.44249065417534e-14
1548,3.72466252521085,0.367533747478915,0.74,1145.52000000001,3.72466252521084,-9.32587340685131e-15
1549,3.72446074527133,0.367553925472867,0.74,1146.26000000001,3.72446074527137,4.21884749357559e-14
1550,3.72425896238869,0.367574103761131,0.74,1147.00000000001,3.7242589623887,1.24344978758018e-14
1551,3.72405717653839,0.367594282346161,0.74,1147.74000000001,3.72405717653839,-5.32907051820075e-15
1552,3.72385538769583,0.367614461230417,0.74,1148.48000000001,3.72385538769582,-1.68753899743024e-14
1553,3.72365359583614,0.367634640416386,0.74,1149.22000000001,3.72365359583618,3.68594044175552e-14
1554,3.72345180093444,0.367654819906556,0.74,1149.96000000001,3.72345180093447,2.48689957516035e-14
1555,3.7232500029655,0.36767499970345,0.74,1150.70000000001,3.72325000296549,-7.105427357601e-15
1556,3.72304820190388,0.367695179809612,0.74,1151.44000000001,3.72304820190387,-5.77315972805081e-15
1557,3.72284639772403,0.367715360227597,0.74,1152.18000000001,3.72284639772403,-8.88178419700125e-16
1558,3.72264459040019,0.367735540959981,0.74,1152.92000000001,3.72264459040017,-2.04281036531029e-14
1559,3.72244277990634,0.367755722009366,0.74,1153.66000000001,3.72244277990634,-4.44089209850063e-15
1560,3.72224096621636,0.367775903378364,0.74,1154.40000000001,3.72224096621635,-9.76996261670138e-15
1561,3.72203914930384,0.367796085069616,0.74,1155.14000000001,3.72203914930383,-1.02140518265514e-14
1562,3.72183732914218,0.367816267085782,0.74,1155.88000000001,3.72183732914219,1.68753899743024e-14
1563,3.72163550570463,0.367836449429537,0.74,1156.62000000001,3.72163550570466,3.01980662698043e-14
1564,3.72143367896422,0.367856632103578,0.74,1157.36000000001,3.72143367896423,1.02140518265514e-14
1565,3.72123184889369,0.367876815110631,0.74,1158.10000000001,3.72123184889371,1.28785870856518e-14
1566,3.72103001546569,0.367896998453431,0.74,1158.84000000001,3.72103001546568,-3.10862446895044e-15
1567,3.72082817865251,0.367917182134749,0.74,1159.58000000001,3.72082817865253,2.30926389122033e-14
1568,3.7206263384264,0.36793736615736,0.74,1160.32000000001,3.72062633842642,2.30926389122033e-14
1569,3.7204244947593,0.36795755052407,0.74,1161.06000000001,3.7204244947593,-1.77635683940025e-15
1570,3.7202226476229,0.36797773523771,0.74,1161.80000000001,3.72022264762289,-1.24344978758018e-14
1571,3.72002079698873,0.367997920301127,0.74,1162.54000000001,3.72002079698872,-1.68753899743024e-14
1572,3.71981894282808,0.368018105717192,0.74,1163.28000000001,3.71981894282807,-1.73194791841524e-14
1573,3.71961708511202,0.368038291488798,0.74,1164.02000000001,3.71961708511201,-1.11022302462516e-14
1574,3.71941522381141,0.368058477618859,0.74,1164.76000000001,3.71941522381139,-1.95399252334028e-14
1575,3.71921335889684,0.368078664110316,0.74,1165.50000000001,3.71921335889683,-7.105427357601e-15
1576,3.71901149033874,0.368098850966126,0.74,1166.24000000001,3.71901149033872,-2.39808173319034e-14
1577,3.71880961810723,0.368119038189277,0.74,1166.98000000001,3.71880961810722,-8.43769498715119e-15
1578,3.71860774217225,0.368139225782775,0.74,1167.72000000001,3.71860774217226,1.06581410364015e-14
1579,3.71840586250354,0.368159413749646,0.74,1168.46000000001,3.71840586250354,-4.44089209850063e-16
1580,3.71820397907055,0.368179602092945,0.74,1169.20000000001,3.71820397907052,-2.79776202205539e-14
1581,3.71800209184244,0.368199790815756,0.74,1169.94000000001,3.71800209184243,-1.02140518265514e-14
1582,3.71780020078825,0.368219979921175,0.74,1170.68000000001,3.71780020078824,-1.11022302462516e-14
1583,3.71759830587669,0.368240169412331,0.74,1171.42000000001,3.71759830587669,3.10862446895044e-15
1584,3.71739640707628,0.368260359292372,0.74,1172.16000000001,3.7173964070763,2.53130849614536e-14
1585,3.71719450435532,0.368280549564468,0.74,1172.90000000001,3.71719450435532,-1.77635683940025e-15
1586,3.71699259768178,0.368300740231822,0.74,1173.64000000001,3.71699259768174,-3.81916720471054e-14
1587,3.71679068702332,0.368320931297668,0.74,1174.38000000001,3.71679068702334,1.82076576038526e-14
1588,3.71658877234759,0.368341122765241,0.74,1175.12000000001,3.71658877234761,1.68753899743024e-14
1589,3.71638685362183,0.368361314637817,0.74,1175.86000000001,3.71638685362181,-1.68753899743024e-14
1590,3.71618493081294,0.368381506918706,0.74,1176.60000000001,3.71618493081294,-2.66453525910038e-15
1591,3.71598300388774,0.368401699611226,0.74,1177.34000000001,3.71598300388774,-3.5527136788005e-15
1592,3.71578107281269,0.368421892718731,0.74,1178.08000000001,3.71578107281269,-1.33226762955019e-15
1593,3.71557913755404,0.368442086244596,0.74,1178.82000000001,3.71557913755401,-3.86357612569554e-14
1594,3.71537719807765,0.368462280192235,0.74,1179.56000000001,3.71537719807765,2.66453525910038e-15
1595,3.7151752543493,0.36848247456507,0.74,1180.30000000001,3.71517525434931,3.5527136788005e-15
1596,3.7149733063344,0.36850266936656,0.74,1181.04000000001,3.7149733063344,3.10862446895044e-15
1597,3.71477135399809,0.368522864600191,0.74,1181.78000000001,3.71477135399809,-1.33226762955019e-15
1598,3.71456939730524,0.368543060269476,0.74,1182.52000000001,3.71456939730524,-2.22044604925031e-15
1599,3.71436743622047,0.368563256377953,0.74,1183.26000000001,3.71436743622046,-9.76996261670138e-15
1600,3.71416547070808,0.368583452929192,0.74,1184.00000000001,3.71416547070808,8.88178419700125e-16
1601,3.71396350073218,0.368603649926782,0.74,1184.74000000001,3.71396350073215,-2.53130849614536e-14
1602,3.71376152625643,0.368623847374357,0.74,1185.48000000001,3.71376152625644,2.22044604925031e-15
1603,3.71355954724442,0.368644045275558,0.74,1186.22000000001,3.71355954724442,1.77635683940025e-15
1604,3.71335756365932,0.368664243634068,0.74,1186.96000000001,3.71335756365929,-2.17603712826531e-14
1605,3.71315557546396,0.368684442453604,0.74,1187.70000000001,3.71315557546397,1.68753899743024e-14
1606,3.71295358262108,0.368704641737892,0.74,1188.44000000001,3.71295358262108,-4.88498130835069e-15
1607,3.71275158509292,0.368724841490708,0.74,1189.18000000001,3.71275158509293,1.19904086659517e-14
1608,3.71254958284155,0.368745041715845,0.74,1189.92000000001,3.71254958284156,1.11022302462516e-14
1609,3.71234757582869,0.368765242417131,0.74,1190.66000000001,3.7123475758287,1.02140518265514e-14
1610,3.7121455640158,0.36878544359842,0.74,1191.40000000001,3.71214556401578,-1.95399252334028e-14
1611,3.71194354736392,0.368805645263608,0.74,1192.14000000001,3.71194354736393,1.77635683940025e-14
1612,3.71174152583401,0.368825847416599,0.74,1192.88000000001,3.71174152583398,-2.97539770599542e-14
1613,3.71153949938645,0.368846050061355,0.74,1193.62000000001,3.71153949938645,2.22044604925031e-15
1614,3.71133746798156,0.368866253201844,0.74,1194.36000000001,3.71133746798154,-2.93098878501041e-14
1615,3.71113543157915,0.368886456842085,0.74,1195.10000000001,3.71113543157914,-1.4210854715202e-14
1616,3.71093339013885,0.368906660986115,0.74,1195.84000000001,3.71093339013883,-1.37667655053519e-14
1617,3.7107313436199,0.36892686563801,0.74,1196.58000000001,3.71073134361989,-8.88178419700125e-15
1618,3.71052929198126,0.368947070801874,0.74,1197.32000000001,3.71052929198124,-1.73194791841524e-14
1619,3.71032723518152,0.368967276481848,0.74,1198.06000000001,3.71032723518152,-7.99360577730113e-15
1620,3.71012517317899,0.368987482682101,0.74,1198.80000000001,3.710125173179,7.54951656745106e-15
1621,3.70992310593167,0.369007689406833,0.74,1199.54000000001,3.70992310593167,1.77635683940025e-15
1622,3.70972103339716,0.369027896660284,0.74,1200.28000000001,3.70972103339715,-1.19904086659517e-14
1623,3.70951895553276,0.369048104446724,0.74,1201.02000000001,3.70951895553274,-1.55431223447522e-14
1624,3.70931687229543,0.369068312770457,0.74,1201.76000000001,3.70931687229542,-9.32587340685131e-15
1625,3.70911478364178,0.369088521635822,0.74,1202.50000000001,3.70911478364181,3.24185123190546e-14
1626,3.70891268952818,0.369108731047182,0.74,1203.24000000001,3.7089126895282,2.35367281220533e-14
1627,3.70871058991054,0.369128941008946,0.74,1203.98000000001,3.70871058991053,-1.02140518265514e-14
1628,3.70850848474439,0.369149151525561,0.74,1204.72000000001,3.70850848474439,4.88498130835069e-15
1629,3.70830637398501,0.369169362601499,0.74,1205.46000000001,3.70830637398503,2.26485497023532e-14
1630,3.70810425758737,0.369189574241263,0.74,1206.20000000001,3.70810425758735,-1.55431223447522e-14
1631,3.70790213550589,0.369209786449411,0.74,1206.94000000001,3.70790213550588,-1.19904086659517e-14
1632,3.7077000076948,0.36922999923052,0.74,1207.68000000001,3.7077000076948,4.44089209850063e-16
1633,3.70749787410793,0.369250212589207,0.74,1208.42000000001,3.70749787410793,-2.22044604925031e-15
1634,3.70729573469873,0.369270426530127,0.74,1209.16000000001,3.70729573469872,-1.19904086659517e-14
1635,3.70709358942025,0.369290641057975,0.74,1209.90000000001,3.70709358942027,1.24344978758018e-14
1636,3.70689143822531,0.369310856177469,0.74,1210.64000000001,3.70689143822528,-3.10862446895044e-14
1637,3.7066892810661,0.36933107189339,0.74,1211.38000000001,3.70668928106611,7.105427357601e-15
1638,3.70648711789474,0.369351288210526,0.74,1212.12000000001,3.70648711789472,-1.4210854715202e-14
1639,3.7062849486627,0.36937150513373,0.74,1212.86000000001,3.70628494866271,1.33226762955019e-14
1640,3.70608277332127,0.369391722667873,0.74,1213.60000000001,3.70608277332128,1.06581410364015e-14
1641,3.70588059182126,0.369411940817874,0.74,1214.34000000001,3.70588059182125,-8.88178419700125e-16
1642,3.70567840411309,0.369432159588691,0.74,1215.08000000001,3.70567840411307,-1.73194791841524e-14
1643,3.70547621014677,0.369452378985323,0.74,1215.82000000001,3.70547621014677,-2.22044604925031e-15
1644,3.70527400987197,0.369472599012803,0.74,1216.56000000001,3.705274009872,2.97539770599542e-14
1645,3.70507180323801,0.369492819676199,0.74,1217.30000000001,3.70507180323802,4.88498130835069e-15
1646,3.70486959019368,0.369513040980632,0.74,1218.04000000001,3.70486959019367,-8.43769498715119e-15
1647,3.70466737068739,0.369533262931261,0.74,1218.78000000001,3.70466737068741,2.30926389122033e-14
1648,3.70446514466727,0.369553485533273,0.74,1219.52000000001,3.70446514466727,7.54951656745106e-15
1649,3.70426291208088,0.369573708791912,0.74,1220.26000000001,3.70426291208089,1.37667655053519e-14
1650,3.70406067287544,0.369593932712456,0.74,1221.00000000001,3.70406067287548,3.64153152077051e-14
1651,3.70385842699784,0.369614157300216,0.74,1221.74000000001,3.70385842699783,-5.32907051820075e-15
1652,3.70365617439433,0.369634382560567,0.74,1222.48000000001,3.70365617439434,1.24344978758018e-14
1653,3.70345391501095,0.369654608498905,0.74,1223.22000000001,3.70345391501094,-1.28785870856518e-14
1654,3.70325164879318,0.369674835120682,0.74,1223.96000000001,3.70325164879317,-1.02140518265514e-14
1655,3.70304937568613,0.369695062431387,0.74,1224.70000000001,3.70304937568613,-1.77635683940025e-15
1656,3.7028470956345,0.36971529043655,0.74,1225.44000000001,3.70284709563448,-1.73194791841524e-14
1657,3.70264480858245,0.369735519141755,0.74,1226.18000000001,3.70264480858244,-1.02140518265514e-14
1658,3.7024425144738,0.36975574855262,0.74,1226.92000000001,3.7024425144738,-6.66133814775094e-15
1659,3.70224021325191,0.369775978674809,0.74,1227.66000000001,3.70224021325189,-2.39808173319034e-14
1660,3.70203790485957,0.369796209514043,0.74,1228.40000000001,3.70203790485961,4.13002965160558e-14
1661,3.70183558923941,0.369816441076059,0.74,1229.14000000001,3.70183558923939,-1.50990331349021e-14
1662,3.70163326633323,0.369836673366677,0.74,1229.88000000001,3.70163326633323,-2.22044604925031e-15
1663,3.70143093608263,0.369856906391737,0.74,1230.62000000001,3.70143093608264,1.11022302462516e-14
1664,3.70122859842868,0.369877140157132,0.74,1231.36000000001,3.70122859842869,3.99680288865056e-15
1665,3.70102625331197,0.369897374668803,0.74,1232.10000000001,3.70102625331197,3.5527136788005e-15
1666,3.70082390067259,0.369917609932741,0.74,1232.84000000001,3.70082390067261,1.86517468137026e-14
1667,3.70062154045027,0.369937845954973,0.74,1233.58000000001,3.70062154045025,-1.68753899743024e-14
1668,3.70041917258408,0.369958082741592,0.74,1234.32000000001,3.70041917258408,5.77315972805081e-15
1669,3.70021679701279,0.369978320298721,0.74,1235.06000000001,3.70021679701279,8.88178419700125e-16
1670,3.70001441367458,0.369998558632542,0.74,1235.80000000001,3.70001441367457,-9.76996261670138e-15
1671,3.69981202250716,0.370018797749284,0.74,1236.54000000001,3.69981202250715,-8.88178419700125e-15
1672,3.69960962344777,0.370039037655223,0.74,1237.28000000001,3.69960962344775,-1.64313007644523e-14
1673,3.69940721643309,0.370059278356691,0.74,1238.02000000001,3.6994072164331,1.73194791841524e-14
1674,3.69920480139945,0.370079519860055,0.74,1238.76000000001,3.69920480139943,-1.77635683940025e-14
1675,3.69900237828244,0.370099762171756,0.74,1239.50000000001,3.69900237828244,4.44089209850063e-16
1676,3.69879994701733,0.370120005298266,0.74,1240.24000000001,3.69879994701736,2.97539770599542e-14
1677,3.69859750753889,0.370140249246111,0.74,1240.98000000001,3.69859750753889,-5.77315972805081e-15
1678,3.69839505978121,0.370160494021879,0.74,1241.72000000001,3.69839505978119,-1.68753899743024e-14
1679,3.69819260367791,0.370180739632209,0.74,1242.46000000001,3.69819260367793,1.90958360235527e-14
1680,3.69799013916224,0.370200986083776,0.74,1243.20000000001,3.69799013916224,-8.88178419700125e-16
1681,3.69778766616673,0.370221233383327,0.74,1243.94000000001,3.69778766616673,-2.66453525910038e-15
1682,3.69758518462345,0.370241481537655,0.74,1244.68000000001,3.69758518462346,9.32587340685131e-15
1683,3.69738269446398,0.370261730553602,0.74,1245.42000000001,3.69738269446396,-2.35367281220533e-14
1684,3.69718019561921,0.370281980438079,0.74,1246.16000000001,3.69718019561922,7.105427357601e-15
1685,3.69697768801967,0.370302231198033,0.74,1246.90000000001,3.69697768801967,3.10862446895044e-15
1686,3.69677517159522,0.370322482840478,0.74,1247.64000000001,3.69677517159522,-2.22044604925031e-15
1687,3.69657264627517,0.370342735372483,0.74,1248.38000000001,3.69657264627518,7.105427357601e-15
1688,3.69637011198833,0.370362988801167,0.74,1249.12000000001,3.69637011198833,0
1689,3.69616756866287,0.370383243133713,0.74,1249.86000000001,3.69616756866288,3.99680288865056e-15
1690,3.69596501622647,0.370403498377353,0.74,1250.60000000001,3.69596501622646,-1.11022302462516e-14
1691,3.69576245460615,0.370423754539385,0.74,1251.34000000001,3.69576245460613,-2.17603712826531e-14
1692,3.69555988372838,0.370444011627162,0.74,1252.08000000001,3.69555988372839,9.76996261670138e-15
1693,3.69535730351913,0.370464269648087,0.74,1252.82000000001,3.69535730351913,-3.5527136788005e-15
1694,3.69515471390366,0.370484528609634,0.74,1253.56000000001,3.69515471390366,0
1695,3.69495211480671,0.370504788519329,0.74,1254.30000000001,3.69495211480671,2.66453525910038e-15
1696,3.69474950615242,0.370525049384758,0.74,1255.04000000001,3.6947495061524,-1.50990331349021e-14
1697,3.69454688786425,0.370545311213575,0.74,1255.78000000001,3.69454688786426,7.54951656745106e-15
1698,3.69434425986518,0.370565574013482,0.74,1256.52000000001,3.69434425986518,7.99360577730113e-15
1699,3.6941416220775,0.37058583779225,0.74,1257.26000000001,3.69414162207749,-6.21724893790088e-15
1700,3.69393897442288,0.370606102557712,0.74,1258.00000000001,3.69393897442286,-1.86517468137026e-14
1701,3.69373631682234,0.370626368317766,0.74,1258.74000000001,3.69373631682236,1.82076576038526e-14
1702,3.69353364919641,0.370646635080359,0.74,1259.48000000001,3.69353364919642,1.06581410364015e-14
1703,3.69333097146486,0.370666902853514,0.74,1260.22000000001,3.69333097146486,-1.77635683940025e-15
1704,3.69312828354686,0.370687171645315,0.74,1260.96000000001,3.69312828354684,-1.82076576038526e-14
1705,3.69292558536088,0.370707441463912,0.74,1261.70000000001,3.69292558536088,2.22044604925031e-15
1706,3.69272287682492,0.370727712317508,0.74,1262.44000000001,3.69272287682488,-3.41948691584548e-14
1707,3.69252015785608,0.370747984214392,0.74,1263.18000000001,3.69252015785606,-2.04281036531029e-14
1708,3.69231742837098,0.370768257162902,0.74,1263.92000000001,3.69231742837099,3.99680288865056e-15
1709,3.69211468828559,0.370788531171442,0.74,1264.66000000001,3.69211468828558,-9.32587340685131e-15
1710,3.69191193751504,0.370808806248496,0.74,1265.40000000001,3.69191193751506,1.99840144432528e-14
1711,3.69170917597404,0.370829082402596,0.74,1266.14000000001,3.69170917597402,-1.77635683940025e-14
1712,3.69150640357631,0.370849359642369,0.74,1266.88000000001,3.69150640357634,2.66453525910038e-14
1713,3.69130362023523,0.370869637976477,0.74,1267.62000000001,3.69130362023522,-1.19904086659517e-14
1714,3.69110082586317,0.370889917413683,0.74,1268.36000000001,3.69110082586318,7.105427357601e-15
1715,3.69089802037206,0.370910197962794,0.74,1269.10000000001,3.69089802037204,-1.59872115546023e-14
1716,3.69069520367293,0.370930479632707,0.74,1269.84000000001,3.69069520367293,-8.88178419700125e-16
1717,3.69049237567626,0.370950762432374,0.74,1270.58000000001,3.69049237567625,-3.10862446895044e-15
1718,3.69028953629171,0.370971046370829,0.74,1271.32000000001,3.69028953629172,3.10862446895044e-15
1719,3.6900866854283,0.37099133145717,0.74,1272.06000000001,3.69008668542831,9.76996261670138e-15
1720,3.68988382299426,0.371011617700574,0.74,1272.80000000001,3.68988382299429,2.44249065417534e-14
1721,3.68968094889718,0.371031905110282,0.74,1273.54000000001,3.68968094889719,9.32587340685131e-15
1722,3.68947806304382,0.371052193695618,0.74,1274.28000000001,3.68947806304381,-1.37667655053519e-14
1723,3.68927516534021,0.371072483465979,0.74,1275.02000000001,3.68927516534021,3.10862446895044e-15
1724,3.68907225569168,0.371092774430832,0.74,1275.76000000001,3.6890722556917,1.64313007644523e-14
1725,3.68886933400285,0.371113066599715,0.74,1276.50000000001,3.68886933400284,-3.10862446895044e-15
1726,3.68866640017745,0.371133359982255,0.74,1277.24000000001,3.68866640017744,-1.82076576038526e-14
1727,3.68846345411851,0.371153654588149,0.74,1277.98000000001,3.68846345411851,9.76996261670138e-15
1728,3.68826049572834,0.371173950427166,0.74,1278.72000000001,3.68826049572835,3.99680288865056e-15
1729,3.68805752490843,0.371194247509157,0.74,1279.46000000001,3.68805752490842,-9.32587340685131e-15
1730,3.68785454155943,0.371214545844057,0.74,1280.20000000001,3.68785454155944,9.76996261670138e-15
1731,3.68765154558133,0.371234845441867,0.74,1280.94000000001,3.68765154558132,-7.105427357601e-15
1732,3.68744853687318,0.371255146312682,0.74,1281.68000000001,3.68744853687319,1.59872115546023e-14
1733,3.68724551533333,0.371275448466667,0.74,1282.42000000001,3.68724551533336,3.28626015289046e-14
